frame,worldX,worldY,X_screen,Y_screen,X_fixed,Y_fixed,VelX_fixed,VelY_fixed,scrollX,scrollY_linear,scrollY_raw,scrollY_subpx,gravity,mini,gamemode,cubedata,onGround,jblocked
3950,11134,835,80,108,0x501C,0x6C75,708,-889,11046,719,0x02EF,0,0,0,0,0x00,0,0
3951,11136,832,80,105,0x50E0,0x6967,708,-782,11048,719,0x02EF,0,0,0,0,0x00,0,0
3952,11139,829,80,102,0x50A4,0x66C4,708,-675,11051,719,0x02EF,0,0,0,0,0x00,0,0
3953,11142,827,80,100,0x5068,0x648C,708,-568,11054,719,0x02EF,0,0,0,0,0x00,0,0
3954,11145,825,80,98,0x502C,0x62BF,708,-461,11057,719,0x02EF,0,0,0,0,0x00,0,0
3955,11147,824,80,97,0x50F0,0x615D,708,-354,11059,719,0x02EF,0,0,0,0,0x00,0,0
3956,11150,823,80,96,0x50B4,0x6066,708,-247,11062,719,0x02EF,0,0,0,0,0x00,0,0
3957,11153,822,80,95,0x5078,0x5FDA,708,-140,11065,719,0x02EF,0,0,0,0,0x00,0,0
3958,11156,822,80,95,0x503C,0x5FB9,708,-33,11068,719,0x02EF,0,0,0,0,0x00,0,0
3959,11159,823,80,96,0x5000,0x6003,708,74,11071,719,0x02EF,0,0,0,0,0x00,0,0
3960,11161,823,80,96,0x50C4,0x60B8,708,181,11073,719,0x02EF,0,0,0,0,0x00,0,0
3961,11164,824,80,97,0x5088,0x61D8,708,288,11076,719,0x02EF,0,0,0,0,0x00,0,0
3962,11167,825,80,98,0x504C,0x6200,708,0,11079,719,0x02EF,0,0,0,0,0x00,0,0
3963,11170,825,80,98,0x5010,0x6200,708,0,11082,719,0x02EF,0,0,0,0,0x00,0,0
3964,11172,825,80,98,0x50D4,0x6200,708,-1424,11084,719,0x02EF,0,0,0,0,0x00,0,0
3965,11175,819,80,92,0x5098,0x5CDB,708,-1317,11087,719,0x02EF,0,0,0,0,0x00,0,0
3966,11178,815,80,88,0x505C,0x5821,708,-1210,11090,719,0x02EF,0,0,0,0,0x00,0,0
3967,11181,810,80,83,0x5020,0x53D2,708,-1103,11093,719,0x02EF,0,0,0,0,0x00,0,0
3968,11183,806,80,79,0x50E4,0x4FEE,708,-996,11095,719,0x02EF,0,0,0,0,0x00,0,0
3969,11186,803,80,76,0x50A8,0x4C75,708,-889,11098,719,0x02EF,0,0,0,0,0x00,0,0
3970,11189,800,80,73,0x506C,0x4967,708,-782,11101,719,0x02EF,0,0,0,0,0x00,0,0
3971,11192,797,80,70,0x5030,0x46C4,708,-675,11104,719,0x02EF,0,0,0,0,0x00,0,0
3972,11194,795,80,68,0x50F4,0x448C,708,-568,11106,719,0x02EF,0,0,0,0,0x00,0,0
3973,11197,793,80,66,0x50B8,0x42BF,708,-461,11109,719,0x02EF,0,0,0,0,0x00,0,0
3974,11200,792,80,65,0x507C,0x415D,708,-354,11112,719,0x02EF,0,0,0,0,0x00,0,0
3975,11203,791,80,64,0x5040,0x4066,708,-247,11115,719,0x02EF,0,0,0,0,0x00,0,0
3976,11206,790,80,64,0x5004,0x4000,708,-140,11118,718,0x02EE,218,0,0,0,0x00,0,0
3977,11208,790,80,64,0x50C8,0x4000,708,-33,11120,718,0x02EE,185,0,0,0,0x00,0,0
3978,11211,790,80,64,0x508C,0x404A,708,74,11123,718,0x02EE,185,0,0,0,0x00,0,0
3979,11214,790,80,64,0x5050,0x40FF,708,181,11126,718,0x02EE,185,0,0,0,0x00,0,0
3980,11217,792,80,66,0x5014,0x421F,708,288,11129,718,0x02EE,185,0,0,0,0x00,0,0
3981,11219,793,80,67,0x50D8,0x4300,708,0,11131,718,0x02EE,185,0,0,0,0x00,0,0
3982,11222,793,80,67,0x509C,0x4300,708,0,11134,718,0x02EE,185,0,0,0,0x00,0,0
3983,11225,793,80,67,0x5060,0x4300,708,0,11137,718,0x02EE,185,0,0,0,0x00,0,0
3984,11228,793,80,67,0x5024,0x4300,708,0,11140,718,0x02EE,185,0,0,0,0x00,0,0
3985,11230,793,80,67,0x50E8,0x4300,708,0,11142,718,0x02EE,185,0,0,0,0x00,0,0
3986,11233,793,80,67,0x50AC,0x4300,708,0,11145,718,0x02EE,185,0,0,0,0x00,0,0
3987,11236,793,80,67,0x5070,0x4300,708,0,11148,718,0x02EE,185,0,0,0,0x00,0,0
3988,11239,793,80,67,0x5034,0x4300,708,0,11151,718,0x02EE,185,0,0,0,0x00,0,0
3989,11241,793,80,67,0x50F8,0x4300,708,0,11153,718,0x02EE,185,0,0,0,0x00,0,0
3990,11244,793,80,67,0x50BC,0x436B,708,107,11156,718,0x02EE,185,0,0,0,0x00,0,0
3991,11247,794,80,68,0x5080,0x4441,708,214,11159,718,0x02EE,185,0,0,0,0x00,0,0
3992,11250,795,80,69,0x5044,0x4582,708,321,11162,718,0x02EE,185,0,0,0,0x00,0,0
3993,11253,797,80,71,0x5008,0x472E,708,428,11165,718,0x02EE,185,0,0,0,0x00,0,0
3994,11255,799,80,73,0x50CC,0x4945,708,535,11167,718,0x02EE,185,0,0,0,0x00,0,0
3995,11258,801,80,75,0x5090,0x4BC7,708,642,11170,718,0x02EE,185,0,0,0,0x00,0,0
3996,11261,804,80,78,0x5054,0x4EB4,708,749,11173,718,0x02EE,185,0,0,0,0x00,0,0
3997,11264,808,80,82,0x5018,0x520C,708,856,11176,718,0x02EE,185,0,0,0,0x00,0,0
3998,11266,809,80,83,0x50DC,0x5300,708,0,11178,718,0x02EE,185,0,0,0,0x00,0,0
3999,11269,809,80,83,0x50A0,0x5300,708,0,11181,718,0x02EE,185,0,0,0,0x00,0,0
4000,11272,809,80,83,0x5064,0x5300,708,0,11184,718,0x02EE,185,0,0,0,0x00,0,0
4001,11275,809,80,83,0x5028,0x5300,708,0,11187,718,0x02EE,185,0,0,0,0x00,0,0
4002,11277,809,80,83,0x50EC,0x5300,708,0,11189,718,0x02EE,185,0,0,0,0x00,0,0
4003,11280,809,80,83,0x50B0,0x5300,708,0,11192,718,0x02EE,185,0,0,0,0x00,0,0
4004,11283,809,80,83,0x5074,0x5300,708,0,11195,718,0x02EE,185,0,0,0,0x00,0,0
4005,11286,809,80,83,0x5038,0x5300,708,0,11198,718,0x02EE,185,0,0,0,0x00,0,0
4006,11288,809,80,83,0x50FC,0x5300,708,0,11200,718,0x02EE,185,0,0,0,0x00,0,0
4007,11291,809,80,83,0x50C0,0x5300,708,0,11203,718,0x02EE,185,0,0,0,0x00,0,0
4008,11294,809,80,83,0x5084,0x5300,708,0,11206,718,0x02EE,185,0,0,0,0x00,0,0
4009,11297,809,80,83,0x5048,0x5300,708,0,11209,718,0x02EE,185,0,0,0,0x00,0,0
4010,11300,809,80,83,0x500C,0x5300,708,-1424,11212,718,0x02EE,185,0,0,0,0x00,0,0
4011,11302,803,80,77,0x50D0,0x4DDB,708,-1317,11214,718,0x02EE,185,0,0,0,0x00,0,0
4012,11305,799,80,73,0x5094,0x4921,708,-1210,11217,718,0x02EE,185,0,0,0,0x00,0,0
4013,11308,794,80,68,0x5058,0x44D2,708,-1103,11220,718,0x02EE,185,0,0,0,0x00,0,0
4014,11311,790,80,64,0x501C,0x40EE,708,-996,11223,718,0x02EE,185,0,0,0,0x00,0,0
4015,11313,788,80,64,0x50E0,0x4000,708,-889,11225,716,0x02EC,46,0,0,0,0x00,0,0
4016,11316,785,80,64,0x50A4,0x4000,708,-782,11228,713,0x02E9,32,0,0,0,0x00,0,0
4017,11319,782,80,64,0x5068,0x4000,708,-675,11231,710,0x02E6,125,0,0,0,0x00,0,0
4018,11322,780,80,64,0x502C,0x4000,708,-568,11234,708,0x02E4,69,0,0,0,0x00,0,0
4019,11324,778,80,64,0x50F0,0x4000,708,-461,11236,706,0x02E2,120,0,0,0,0x00,0,0
4020,11327,777,80,64,0x50B4,0x4000,708,-354,11239,705,0x02E1,22,0,0,0,0x00,0,0
4021,11330,776,80,64,0x5078,0x4000,708,-247,11242,704,0x02E0,31,0,0,0,0x00,0,0
4022,11333,775,80,64,0x503C,0x4000,708,-140,11245,703,0x02DF,147,0,0,0,0x00,0,0
4023,11336,775,80,64,0x5000,0x4000,708,-33,11248,703,0x02DF,114,0,0,0,0x00,0,0
4024,11338,775,80,64,0x50C4,0x404A,708,74,11250,703,0x02DF,114,0,0,0,0x00,0,0
4025,11341,775,80,64,0x5088,0x40FF,708,181,11253,703,0x02DF,114,0,0,0,0x00,0,0
4026,11344,777,80,66,0x504C,0x421F,708,288,11256,703,0x02DF,114,0,0,0,0x00,0,0
4027,11347,778,80,67,0x5010,0x43AA,708,395,11259,703,0x02DF,114,0,0,0,0x00,0,0
4028,11349,780,80,69,0x50D4,0x45A0,708,502,11261,703,0x02DF,114,0,0,0,0x00,0,0
4029,11352,783,80,72,0x5098,0x4801,708,609,11264,703,0x02DF,114,0,0,0,0x00,0,0
4030,11355,785,80,74,0x505C,0x4ACD,708,716,11267,703,0x02DF,114,0,0,0,0x00,0,0
4031,11358,789,80,78,0x5020,0x4E04,708,823,11270,703,0x02DF,114,0,0,0,0x00,0,0
4032,11360,792,80,81,0x50E4,0x51A6,708,930,11272,703,0x02DF,114,0,0,0,0x00,0,0
4033,11363,796,80,85,0x50A8,0x55B3,708,1037,11275,703,0x02DF,114,0,0,0,0x00,0,0
4034,11366,801,80,90,0x506C,0x5A2B,708,1144,11278,703,0x02DF,114,0,0,0,0x00,0,0
4035,11369,806,80,95,0x5030,0x5F0E,708,1251,11281,703,0x02DF,114,0,0,0,0x00,0,0
4036,11371,809,80,98,0x50F4,0x6200,708,0,11283,703,0x02DF,114,0,0,0,0x00,0,0
4037,11374,809,80,98,0x50B8,0x6200,708,0,11286,703,0x02DF,114,0,0,0,0x00,0,0
4038,11377,809,80,98,0x507C,0x6200,708,0,11289,703,0x02DF,114,0,0,0,0x00,0,0
4039,11380,809,80,98,0x5040,0x6200,708,0,11292,703,0x02DF,114,0,0,0,0x00,0,0
4040,11383,809,80,98,0x5004,0x6200,708,0,11295,703,0x02DF,114,0,0,0,0x00,0,0
4041,11385,809,80,98,0x50C8,0x6200,708,0,11297,703,0x02DF,114,0,0,0,0x00,0,0
4042,11388,809,80,98,0x508C,0x6200,708,0,11300,703,0x02DF,114,0,0,0,0x00,0,0
4043,11391,809,80,98,0x5050,0x6200,708,0,11303,703,0x02DF,114,0,0,0,0x00,0,0
4044,11394,809,80,98,0x5014,0x6200,708,-1424,11306,703,0x02DF,114,0,0,0,0x00,0,0
4045,11396,803,80,92,0x50D8,0x5CDB,708,-1317,11308,703,0x02DF,114,0,0,0,0x00,0,0
4046,11399,799,80,88,0x509C,0x5821,708,-1210,11311,703,0x02DF,114,0,0,0,0x00,0,0
4047,11402,794,80,83,0x5060,0x53D2,708,-1103,11314,703,0x02DF,114,0,0,0,0x00,0,0
4048,11405,790,80,79,0x5024,0x4FEE,708,-996,11317,703,0x02DF,114,0,0,0,0x00,0,0
4049,11407,787,80,76,0x50E8,0x4C75,708,-889,11319,703,0x02DF,114,0,0,0,0x00,0,0
4050,11410,784,80,73,0x50AC,0x4967,708,-782,11322,703,0x02DF,114,0,0,0,0x00,0,0
4051,11413,781,80,70,0x5070,0x46C4,708,-675,11325,703,0x02DF,114,0,0,0,0x00,0,0
4052,11416,779,80,68,0x5034,0x448C,708,-568,11328,703,0x02DF,114,0,0,0,0x00,0,0
4053,11418,777,80,66,0x50F8,0x42BF,708,-461,11330,703,0x02DF,114,0,0,0,0x00,0,0
4054,11421,776,80,65,0x50BC,0x415D,708,-354,11333,703,0x02DF,114,0,0,0,0x00,0,0
4055,11424,775,80,64,0x5080,0x4066,708,-247,11336,703,0x02DF,114,0,0,0,0x00,0,0
4056,11427,775,80,64,0x5044,0x4000,708,-140,11339,703,0x02DF,76,0,0,0,0x00,0,0
4057,11430,775,80,64,0x5008,0x4000,708,-33,11342,703,0x02DF,43,0,0,0,0x00,0,0
4058,11432,775,80,64,0x50CC,0x404A,708,74,11344,703,0x02DF,43,0,0,0,0x00,0,0
4059,11435,775,80,64,0x5090,0x40FF,708,181,11347,703,0x02DF,43,0,0,0,0x00,0,0
4060,11438,777,80,66,0x5054,0x421F,708,288,11350,703,0x02DF,43,0,0,0,0x00,0,0
4061,11441,778,80,67,0x5018,0x43AA,708,395,11353,703,0x02DF,43,0,0,0,0x00,0,0
4062,11443,780,80,69,0x50DC,0x45A0,708,502,11355,703,0x02DF,43,0,0,0,0x00,0,0
4063,11446,783,80,72,0x50A0,0x4801,708,609,11358,703,0x02DF,43,0,0,0,0x00,0,0
4064,11449,785,80,74,0x5064,0x4ACD,708,716,11361,703,0x02DF,43,0,0,0,0x00,0,0
4065,11452,789,80,78,0x5028,0x4E04,708,823,11364,703,0x02DF,43,0,0,0,0x00,0,0
4066,11454,792,80,81,0x50EC,0x51A6,708,930,11366,703,0x02DF,43,0,0,0,0x00,0,0
4067,11457,796,80,85,0x50B0,0x55B3,708,1037,11369,703,0x02DF,43,0,0,0,0x00,0,0
4068,11460,801,80,90,0x5074,0x5A2B,708,1144,11372,703,0x02DF,43,0,0,0,0x00,0,0
4069,11463,806,80,95,0x5038,0x5F0E,708,1251,11375,703,0x02DF,43,0,0,0,0x00,0,0
4070,11465,811,80,100,0x50FC,0x645C,708,1358,11377,703,0x02DF,43,0,0,0,0x00,0,0
4071,11468,817,80,106,0x50C0,0x6A15,708,1465,11380,703,0x02DF,43,0,0,0,0x00,0,0
4072,11471,823,80,112,0x5084,0x7039,708,1572,11383,703,0x02DF,43,0,0,0,0x00,0,0
4073,11474,825,80,114,0x5048,0x7200,708,0,11386,703,0x02DF,43,0,0,0,0x00,0,0
4074,11477,825,80,114,0x500C,0x7200,708,0,11389,703,0x02DF,43,0,0,0,0x00,0,0
4075,11479,825,80,114,0x50D0,0x7200,708,0,11391,703,0x02DF,43,0,0,0,0x00,0,0
4076,11482,825,80,114,0x5094,0x7200,708,0,11394,703,0x02DF,43,0,0,0,0x00,0,0
4077,11485,825,80,114,0x5058,0x7200,708,0,11397,703,0x02DF,43,0,0,0,0x00,0,0
4078,11488,825,80,114,0x501C,0x7200,708,0,11400,703,0x02DF,43,0,0,0,0x00,0,0
4079,11490,825,80,114,0x50E0,0x7200,708,0,11402,703,0x02DF,43,0,0,0,0x00,0,0
4080,11493,825,80,114,0x50A4,0x7200,708,0,11405,703,0x02DF,43,0,0,0,0x00,0,0
4081,11496,825,80,114,0x5068,0x7200,708,0,11408,703,0x02DF,43,0,0,0,0x00,0,0
4082,11499,825,80,114,0x502C,0x726B,708,107,11411,703,0x02DF,43,0,0,0,0x00,0,0
4083,11501,825,80,114,0x50F0,0x7200,708,0,11413,703,0x02DF,43,0,0,0,0x00,0,0
4084,11504,825,80,114,0x50B4,0x7200,708,0,11416,703,0x02DF,43,0,0,0,0x00,0,0
4085,11507,825,80,114,0x5078,0x7200,708,0,11419,703,0x02DF,43,0,0,0,0x00,0,0
4086,11510,825,80,114,0x503C,0x7200,708,0,11422,703,0x02DF,43,0,0,0,0x00,0,0
4087,11513,825,80,114,0x5000,0x7200,708,0,11425,703,0x02DF,43,0,0,0,0x00,0,0
4088,11515,825,80,114,0x50C4,0x7200,708,0,11427,703,0x02DF,43,0,0,0,0x00,0,0
4089,11518,825,80,114,0x5088,0x7200,708,-1424,11430,703,0x02DF,43,0,0,0,0x00,0,0
4090,11521,819,80,108,0x504C,0x6CDB,708,-1317,11433,703,0x02DF,43,0,0,0,0x00,0,0
4091,11524,815,80,104,0x5010,0x6821,708,-1210,11436,703,0x02DF,43,0,0,0,0x00,0,0
4092,11526,810,80,99,0x50D4,0x63D2,708,-1103,11438,703,0x02DF,43,0,0,0,0x00,0,0
4093,11529,806,80,95,0x5098,0x5FEE,708,-996,11441,703,0x02DF,43,0,0,0,0x00,0,0
4094,11532,803,80,92,0x505C,0x5C75,708,-889,11444,703,0x02DF,43,0,0,0,0x00,0,0
4095,11535,800,80,89,0x5020,0x5967,708,-782,11447,703,0x02DF,43,0,0,0,0x00,0,0
4096,11537,797,80,86,0x50E4,0x56C4,708,-675,11449,703,0x02DF,43,0,0,0,0x00,0,0
4097,11540,795,80,84,0x50A8,0x548C,708,-568,11452,703,0x02DF,43,0,0,0,0x00,0,0
4098,11543,793,80,82,0x506C,0x52BF,708,-461,11455,703,0x02DF,43,0,0,0,0x00,0,0
4099,11546,792,80,81,0x5030,0x515D,708,-354,11458,703,0x02DF,43,0,0,0,0x00,0,0
4100,11548,791,80,80,0x50F4,0x5066,708,-247,11460,703,0x02DF,43,0,0,0,0x00,0,0
4101,11551,790,80,79,0x50B8,0x4FDA,708,-140,11463,703,0x02DF,43,0,0,0,0x00,0,0
4102,11554,790,80,79,0x507C,0x4FB9,708,-33,11466,703,0x02DF,43,0,0,0,0x00,0,0
4103,11557,791,80,80,0x5040,0x5003,708,74,11469,703,0x02DF,43,0,0,0,0x00,0,0
4104,11560,791,80,80,0x5004,0x50B8,708,181,11472,703,0x02DF,43,0,0,0,0x00,0,0
4105,11562,792,80,81,0x50C8,0x51D8,708,288,11474,703,0x02DF,43,0,0,0,0x00,0,0
4106,11565,794,80,83,0x508C,0x5363,708,395,11477,703,0x02DF,43,0,0,0,0x00,0,0
4107,11568,796,80,85,0x5050,0x5559,708,502,11480,703,0x02DF,43,0,0,0,0x00,0,0
4108,11571,798,80,87,0x5014,0x57BA,708,609,11483,703,0x02DF,43,0,0,0,0x00,0,0
4109,11573,801,80,90,0x50D8,0x5A86,708,716,11485,703,0x02DF,43,0,0,0,0x00,0,0
4110,11576,804,80,93,0x509C,0x5DBD,708,823,11488,703,0x02DF,43,0,0,0,0x00,0,0
4111,11579,808,80,97,0x5060,0x615F,708,930,11491,703,0x02DF,43,0,0,0,0x00,0,0
4112,11582,809,80,98,0x5024,0x6200,708,0,11494,703,0x02DF,43,0,0,0,0x00,0,0
4113,11584,809,80,98,0x50E8,0x6200,708,0,11496,703,0x02DF,43,0,0,0,0x00,0,0
4114,11587,809,80,98,0x50AC,0x6200,708,0,11499,703,0x02DF,43,0,0,0,0x00,0,0
4115,11590,809,80,98,0x5070,0x6200,708,0,11502,703,0x02DF,43,0,0,0,0x00,0,0
4116,11593,809,80,98,0x5034,0x6200,708,0,11505,703,0x02DF,43,0,0,0,0x00,0,0
4117,11595,809,80,98,0x50F8,0x6200,708,0,11507,703,0x02DF,43,0,0,0,0x00,0,0
4118,11598,809,80,98,0x50BC,0x6200,708,0,11510,703,0x02DF,43,0,0,0,0x00,0,0
4119,11601,809,80,98,0x5080,0x6200,708,-1424,11513,703,0x02DF,43,0,0,0,0x00,0,0
4120,11604,803,80,92,0x5044,0x5CDB,708,-1317,11516,703,0x02DF,43,0,0,0,0x00,0,0
4121,11607,799,80,88,0x5008,0x5821,708,-1210,11519,703,0x02DF,43,0,0,0,0x00,0,0
4122,11609,794,80,83,0x50CC,0x53D2,708,-1103,11521,703,0x02DF,43,0,0,0,0x00,0,0
4123,11612,790,80,79,0x5090,0x4FEE,708,-996,11524,703,0x02DF,43,0,0,0,0x00,0,0
4124,11615,787,80,76,0x5054,0x4C75,708,-889,11527,703,0x02DF,43,0,0,0,0x00,0,0
4125,11618,784,80,73,0x5018,0x4967,708,-782,11530,703,0x02DF,43,0,0,0,0x00,0,0
4126,11620,781,80,70,0x50DC,0x46C4,708,-675,11532,703,0x02DF,43,0,0,0,0x00,0,0
4127,11623,779,80,68,0x50A0,0x448C,708,-568,11535,703,0x02DF,43,0,0,0,0x00,0,0
4128,11626,777,80,66,0x5064,0x42BF,708,-461,11538,703,0x02DF,43,0,0,0,0x00,0,0
4129,11629,776,80,65,0x5028,0x415D,708,-354,11541,703,0x02DF,43,0,0,0,0x00,0,0
4130,11631,775,80,64,0x50EC,0x4066,708,-247,11543,703,0x02DF,43,0,0,0,0x00,0,0
4131,11634,775,80,64,0x50B0,0x4000,708,-140,11546,703,0x02DF,5,0,0,0,0x00,0,0
4132,11637,774,80,64,0x5074,0x4000,708,-33,11549,702,0x02DE,228,0,0,0,0x00,0,0
4133,11640,774,80,64,0x5038,0x404A,708,74,11552,702,0x02DE,228,0,0,0,0x00,0,0
4134,11642,774,80,64,0x50FC,0x40FF,708,181,11554,702,0x02DE,228,0,0,0,0x00,0,0
4135,11645,776,80,66,0x50C0,0x421F,708,288,11557,702,0x02DE,228,0,0,0,0x00,0,0
4136,11648,777,80,67,0x5084,0x4300,708,0,11560,702,0x02DE,228,0,0,0,0x00,0,0
4137,11651,777,80,67,0x5048,0x4300,708,0,11563,702,0x02DE,228,0,0,0,0x00,0,0
4138,11654,777,80,67,0x500C,0x4300,708,-1424,11566,702,0x02DE,228,0,0,0,0x00,0,0
4139,11656,772,80,64,0x50D0,0x4000,708,-1317,11568,700,0x02DC,191,0,0,0,0x00,0,0
4140,11659,768,80,64,0x5094,0x4000,708,-1210,11571,696,0x02D8,5,0,0,0,0x00,0,0
4141,11662,763,80,64,0x5058,0x4000,708,-1103,11574,691,0x02D3,182,0,0,0,0x00,0,0
4142,11665,759,80,64,0x501C,0x4000,708,-996,11577,687,0x02CF,210,0,0,0,0x00,0,0
4143,11667,756,80,64,0x50E0,0x4000,708,-889,11579,684,0x02CC,89,0,0,0,0x00,0,0
4144,11670,753,80,64,0x50A4,0x4000,708,-782,11582,681,0x02C9,75,0,0,0,0x00,0,0
4145,11673,750,80,64,0x5068,0x4000,708,-675,11585,678,0x02C6,168,0,0,0,0x00,0,0
4146,11676,748,80,64,0x502C,0x4000,708,-568,11588,676,0x02C4,112,0,0,0,0x00,0,0
4147,11678,746,80,64,0x50F0,0x4000,708,-461,11590,674,0x02C2,163,0,0,0,0x00,0,0
4148,11681,745,80,64,0x50B4,0x4000,708,-354,11593,673,0x02C1,65,0,0,0,0x00,0,0
4149,11684,744,80,64,0x5078,0x4000,708,-247,11596,672,0x02C0,74,0,0,0,0x00,0,0
4150,11687,743,80,64,0x503C,0x4000,708,-140,11599,671,0x02BF,190,0,0,0,0x00,0,0
4151,11690,743,80,64,0x5000,0x4000,708,-33,11602,671,0x02BF,157,0,0,0,0x00,0,0
4152,11692,743,80,64,0x50C4,0x404A,708,74,11604,671,0x02BF,157,0,0,0,0x00,0,0
4153,11695,743,80,64,0x5088,0x40FF,708,181,11607,671,0x02BF,157,0,0,0,0x00,0,0
4154,11698,745,80,66,0x504C,0x4200,708,0,11610,671,0x02BF,157,0,0,0,0x00,0,0
4155,11701,745,80,66,0x5010,0x4200,708,0,11613,671,0x02BF,157,0,0,0,0x00,0,0
4156,11703,745,80,66,0x50D4,0x4200,708,0,11615,671,0x02BF,157,0,0,0,0x00,0,0
4157,11706,745,80,66,0x5098,0x4200,708,0,11618,671,0x02BF,157,0,0,0,0x00,0,0
4158,11709,745,80,66,0x505C,0x4200,708,0,11621,671,0x02BF,157,0,0,0,0x00,0,0
4159,11712,745,80,66,0x5020,0x4200,708,0,11624,671,0x02BF,157,0,0,0,0x00,0,0
4160,11714,745,80,66,0x50E4,0x4200,708,0,11626,671,0x02BF,157,0,0,0,0x00,0,0
4161,11717,745,80,66,0x50A8,0x4200,708,0,11629,671,0x02BF,157,0,0,0,0x00,0,0
4162,11720,745,80,66,0x506C,0x4200,708,0,11632,671,0x02BF,157,0,0,0,0x00,0,0
4163,11723,745,80,66,0x5030,0x426B,708,107,11635,671,0x02BF,157,0,0,0,0x00,0,0
4164,11725,746,80,67,0x50F4,0x4341,708,214,11637,671,0x02BF,157,0,0,0,0x00,0,0
4165,11728,747,80,68,0x50B8,0x4482,708,321,11640,671,0x02BF,157,0,0,0,0x00,0,0
4166,11731,749,80,70,0x507C,0x462E,708,428,11643,671,0x02BF,157,0,0,0,0x00,0,0
4167,11734,751,80,72,0x5040,0x4845,708,535,11646,671,0x02BF,157,0,0,0,0x00,0,0
4168,11737,753,80,74,0x5004,0x4AC7,708,642,11649,671,0x02BF,157,0,0,0,0x00,0,0
4169,11739,756,80,77,0x50C8,0x4DB4,708,749,11651,671,0x02BF,157,0,0,0,0x00,0,0
4170,11742,760,80,81,0x508C,0x510C,708,856,11654,671,0x02BF,157,0,0,0,0x00,0,0
4171,11745,763,80,84,0x5050,0x54CF,708,963,11657,671,0x02BF,157,0,0,0,0x00,0,0
4172,11748,767,80,88,0x5014,0x58FD,708,1070,11660,671,0x02BF,157,0,0,0,0x00,0,0
4173,11750,772,80,93,0x50D8,0x5D96,708,1177,11662,671,0x02BF,157,0,0,0,0x00,0,0
4174,11753,777,80,98,0x509C,0x6200,708,0,11665,671,0x02BF,157,0,0,0,0x00,0,0
4175,11756,777,80,98,0x5060,0x6200,708,0,11668,671,0x02BF,157,0,0,0,0x00,0,0
4176,11759,777,80,98,0x5024,0x6200,708,-1424,11671,671,0x02BF,157,0,0,0,0x00,0,0
4177,11761,771,80,92,0x50E8,0x5CDB,708,-1317,11673,671,0x02BF,157,0,0,0,0x00,0,0
4178,11764,767,80,88,0x50AC,0x5821,708,-1210,11676,671,0x02BF,157,0,0,0,0x00,0,0
4179,11767,762,80,83,0x5070,0x53D2,708,-1103,11679,671,0x02BF,157,0,0,0,0x00,0,0
4180,11770,758,80,79,0x5034,0x4FEE,708,-996,11682,671,0x02BF,157,0,0,0,0x00,0,0
4181,11772,755,80,76,0x50F8,0x4C75,708,-889,11684,671,0x02BF,157,0,0,0,0x00,0,0
4182,11775,752,80,73,0x50BC,0x4967,708,-782,11687,671,0x02BF,157,0,0,0,0x00,0,0
4183,11778,749,80,70,0x5080,0x46C4,708,-675,11690,671,0x02BF,157,0,0,0,0x00,0,0
4184,11781,747,80,68,0x5044,0x448C,708,-568,11693,671,0x02BF,157,0,0,0,0x00,0,0
4185,11784,745,80,66,0x5008,0x42BF,708,-461,11696,671,0x02BF,157,0,0,0,0x00,0,0
4186,11786,744,80,65,0x50CC,0x415D,708,-354,11698,671,0x02BF,157,0,0,0,0x00,0,0
4187,11789,743,80,64,0x5090,0x4066,708,-247,11701,671,0x02BF,157,0,0,0,0x00,0,0
4188,11792,743,80,64,0x5054,0x4000,708,-140,11704,671,0x02BF,119,0,0,0,0x00,0,0
4189,11795,743,80,64,0x5018,0x4000,708,-33,11707,671,0x02BF,86,0,0,0,0x00,0,0
4190,11797,743,80,64,0x50DC,0x404A,708,74,11709,671,0x02BF,86,0,0,0,0x00,0,0
4191,11800,743,80,64,0x50A0,0x40FF,708,181,11712,671,0x02BF,86,0,0,0,0x00,0,0
4192,11803,745,80,66,0x5064,0x421F,708,288,11715,671,0x02BF,86,0,0,0,0x00,0,0
4193,11806,745,80,66,0x5028,0x4200,708,0,11718,671,0x02BF,86,0,0,0,0x00,0,0
4194,11808,745,80,66,0x50EC,0x4200,708,0,11720,671,0x02BF,86,0,0,0,0x00,0,0
4195,11811,745,80,66,0x50B0,0x4200,708,0,11723,671,0x02BF,86,0,0,0,0x00,0,0
4196,11814,745,80,66,0x5074,0x4200,708,0,11726,671,0x02BF,86,0,0,0,0x00,0,0
4197,11817,745,80,66,0x5038,0x4200,708,0,11729,671,0x02BF,86,0,0,0,0x00,0,0
4198,11819,745,80,66,0x50FC,0x4200,708,0,11731,671,0x02BF,86,0,0,0,0x00,0,0
4199,11822,745,80,66,0x50C0,0x4200,708,0,11734,671,0x02BF,86,0,0,0,0x00,0,0
4200,11825,745,80,66,0x5084,0x4200,708,0,11737,671,0x02BF,86,0,0,0,0x00,0,0
4201,11828,745,80,66,0x5048,0x4200,708,0,11740,671,0x02BF,86,0,0,0,0x00,0,0
4202,11831,745,80,66,0x500C,0x4200,708,0,11743,671,0x02BF,86,0,0,0,0x00,0,0
4203,11833,745,80,66,0x50D0,0x4200,708,0,11745,671,0x02BF,86,0,0,0,0x00,0,0
4204,11836,745,80,66,0x5094,0x426B,708,107,11748,671,0x02BF,86,0,0,0,0x00,0,0
