frame,X_fixed,Y_fixed,VelY_fixed,input,alive,X_px,Y_px,onGround,CamY_px,TgtCamY_px,mode,gravFlipped,shipCeilSlopeHit,shipCeilTileHit,shipCeilSpike,shipFloorSlopeHit,shipFloorTileHit,shipFloorSpike,CamY_fixed,Y_lowB,CamY_lowB
2549,0x1B8C58,0x283B2,0xFFFFFBB1,0,1,7060,650,0,574,672,0,0,0,0,0,0,0,0,0x23EE0,0xB2,0xE0
2550,0x1B8F1C,0x27FCE,0xFFFFFC1C,0,1,7063,646,0,574,672,0,0,0,0,0,0,0,0,0x23EE0,0xCE,0xE0
2551,0x1B91E0,0x27C55,0xFFFFFC87,0,1,7065,644,0,572,672,0,0,0,0,0,0,0,0,0x23C55,0x55,0x55
2552,0x1B94A4,0x27947,0xFFFFFCF2,0,1,7068,641,0,569,672,0,0,0,0,0,0,0,0,0x23947,0x47,0x47
2553,0x1B9768,0x276A4,0xFFFFFD5D,0,1,7071,638,0,566,672,0,0,0,0,0,0,0,0,0x236A4,0xA4,0xA4
2554,0x1B9A2C,0x2746C,0xFFFFFDC8,0,1,7074,636,0,564,672,0,0,0,0,0,0,0,0,0x2346C,0x6C,0x6C
2555,0x1B9CF0,0x2729F,0xFFFFFE33,0,1,7076,634,0,562,672,0,0,0,0,0,0,0,0,0x2329F,0x9F,0x9F
2556,0x1B9FB4,0x2713D,0xFFFFFE9E,0,1,7079,633,0,561,672,0,0,0,0,0,0,0,0,0x2313D,0x3D,0x3D
2557,0x1BA278,0x27046,0xFFFFFF09,0,1,7082,632,0,560,672,0,0,0,0,0,0,0,0,0x23046,0x46,0x46
2558,0x1BA53C,0x26FBA,0xFFFFFF74,0,1,7085,631,0,559,672,0,0,0,0,0,0,0,0,0x22FBA,0xBA,0xBA
2559,0x1BA800,0x26F99,0xFFFFFFDF,0,1,7088,631,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x99,0x99
2560,0x1BAAC4,0x26FE3,0x4A,0,1,7090,631,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0xE3,0x99
2561,0x1BAD88,0x27098,0xB5,0,1,7093,631,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x98,0x99
2562,0x1BB04C,0x271B8,0x120,0,1,7096,633,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0xB8,0x99
2563,0x1BB310,0x27343,0x18B,0,1,7099,634,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x43,0x99
2564,0x1BB5D4,0x27539,0x1F6,0,1,7101,636,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x39,0x99
2565,0x1BB898,0x2779A,0x261,0,1,7104,639,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x9A,0x99
2566,0x1BBB5C,0x27A66,0x2CC,0,1,7107,641,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x66,0x99
2567,0x1BBE20,0x27D9D,0x337,0,1,7110,645,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x9D,0x99
2568,0x1BC0E4,0x2813F,0x3A2,0,1,7112,648,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x3F,0x99
2569,0x1BC3A8,0x2854C,0x40D,0,1,7115,652,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0x4C,0x99
2570,0x1BC66C,0x289C4,0x478,0,1,7118,657,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0xC4,0x99
2571,0x1BC930,0x28EA7,0x4E3,0,1,7121,662,0,559,672,0,0,0,0,0,0,0,0,0x22F99,0xA7,0x99
